"id","profileName","text","date","title","rating","images","helpful"
"R1EYXKMEIJS25P","Amazon Customer","this book gives u very deep insight into believing in your dreams. this book is for the one who has a dream but, some force makes them not achieve their dream. when you look on the surface of this book it seems like a fairy tale but deep understanding of te every situation in this book gives you a very thoughtful insighthappy reading","Reviewed in India on 25 March 2022","DEEP INSIGHT",5,"",0
"R2LWOQLKNK4BGQ","Tilak","This book is a very good option for someone who is Beginning his/her reading journey as the book is very straight forward to it's story of the young man who seeks his dream. This book is not very wordy and easy to read.Overall nice content.Only concern is page print quality.","Reviewed in India on 7 April 2022","One of the best book for Beginners",5,"https://m.media-amazon.com/images/I/61q6GSIAfLL.jpg
https://m.media-amazon.com/images/I/71CuxivS6IL.jpg
https://m.media-amazon.com/images/I/71byGBLzyHL.jpg
https://m.media-amazon.com/images/I/71plouh50YL.jpg",0
"R2MO49NTRTJO54","Akbar Kelan","Very much interesting","Reviewed in India on 26 June 2022","Very good",5,"",0
"RA9C544B2Z8F3","Priti Ade ","Received this book yesterday in a very very good condition...printing and cover is perfect...Started reading it..good book. 👍🏻","Reviewed in India on 25 May 2022","Worth! Worth! Worth!",5,"https://m.media-amazon.com/images/I/71NN1jQ9MSL.jpg",0
"R300AZTEI1EQ1R","Fatema","If you want to look at your life in a different way and change your perspective towards it , to follow your dream then you should definitely buy it . You won't regret , worth it indeed 👍.","Reviewed in India on 23 April 2022","A must read indeed !",5,"",0
"R273V1XU7Q8MN9","Hansraj","Perfect book with all the thrill you will be a companion of character while reading.Everybody should go through itt.","Reviewed in India on 23 May 2022","INSPIRING 1",5,"",0
"RX0KJNNUKKQC8","Mallikarjun","Good product","Reviewed in India on 17 June 2022","Good product",5,"",0
"R1VA3F01QZYOCU","Jyotirmoy","The storyline was alluring. I think the story could have been made a bit more realistic. I picked up this book, thinking that the story would reflect realism. But it's not so. But from this book, I have learnt a lot about spirituality and other religious matter. I might read this book again in future. You should at least give it a shot. You won't regret it. There is nothing to regret anyway when you are reading something; it is always going to help in learning.","Reviewed in India on 18 February 2022","You should give it a shot",5,"",0
"RL44VB6KUJHP","Simar","Good Read….. Should have read earlier. . . . . . . . . . . . . . .","Reviewed in India on 14 May 2022","conscious living",5,"",0
"R17KRTRY6RGP57","Ca@am89","I started this book because of popularity but now I understand where it started and ended.It start with hope path struggle deceived companionship believing love journey friendship terror clue magic and hype and achieve love and treasure","Reviewed in India on 17 April 2022","life is all about you and own magic that no one know but you only",5,"",0
"RPE4L8SWOBRU9","G•N","Buying the novelty edition should atleast make the book cover a bit better/protected?But it wasn't that bad and hence the 4 starsOtherwise this is one of my favorite books so I'm glad i got it","Reviewed in India on 29 January 2022","4 stars only for condition of the product not the book",4,"https://m.media-amazon.com/images/I/51EXLgRT9SL.jpg
https://m.media-amazon.com/images/I/710yIBfbnhL.jpg",0
"R309Z9Y4EN8RQF","soumya manna","Good book for all & specially for beginner","Reviewed in India on 22 March 2022","Good",4,"",0
"RX7TRUSMVDYEV","Harshita Negi","⭐ REVIEW ⭐The AlchemistBook by - Panlo CoelhoHeya People I'm back with another review, so let's get into it.Review :  The Alchemist (Portuguese: O Alquimista) is a novel by Brazilian author Paulo Coelho that was first published in 1988. Originally written in Portuguese, it became a widely translated international bestseller. It tells the struggle of a young shepherd in his journey to the pyramids of Egypt, after having a recurring dream of finding a treasure there.What makes this book special? Its life changing quotes, plots and storyline is beyond amazing. I've learned quite much from this book. And I've related to it in personal level.My Rants : Ok so after The fault in our stars this book is my top precious now, I mean the quotes, plots are so good. When I was reading this, it felt so connected. I'm in absolute awe of this book.I totally recommend you guyz to go with this one, it won't disappoint you .For me it's 4.9/5 💜","Reviewed in India on 1 June 2021","Review of The Alchemist",4,"https://images-na.ssl-images-amazon.com/images/I/71ZwrYrSwwL.jpg",0
"RLCNMEM8U87DD","Bookholic","Everytime I read it, feel myself full of enthusiasm and energy. Each line is flooded with motivation, to keep up live and fresh everyone should try it. It's totally a gem....","Reviewed in India on 17 April 2022","Live a life to the fullest untill do your best...",5,"",0
"R7JI6A8N90QQG","Ajaysing Rajput","It's very inspiring book don't forget to read","Reviewed in India on 28 May 2022","One of the my favourite book",5,"",0
"R163Z0D74C50XL","Rahul","Wonderful story, full of wisdom and endeavors. Feeling of Grace, appreciation and a new way to look forward for me.","Reviewed in India on 3 May 2022","Amazing",5,"",0
"RN498BMPFKHHE","monita","go for it. good for gifting also. i gifted to my bestie who was demotivated at that time. great choice for gifting.","Reviewed in India on 29 April 2022","Nice one",5,"",0
"R1V8PWELEZYWN0","Ankita sharma",,"Reviewed in India on 22 March 2022","Best book for beginners...!!",4,"https://m.media-amazon.com/images/I/516Q67iSJ6L.jpg
https://m.media-amazon.com/images/I/61uRSKgE6ML.jpg",0
"R3D6UIKTIURTG8","Sarita Jhajhria"," The book is just amazing.😍😍😍The cover is so attractive...The pages and text is also quite goodJust loved it...🥰Most suitable for book dragons 🐉 like me","Reviewed in India on 21 May 2022","I'm just out of words🤔🤔...",5,"https://m.media-amazon.com/images/I/61k0zsjLA8L.jpg
https://m.media-amazon.com/images/I/71bV68wX09L.jpg","3"
"R2OJ8IMJRER5S4","Nithya","The quality of the pages is poor.As per the book, it's writing is simple and easy to understand. The story will be relatable for most of them who truly have a dream of achieving something","Reviewed in India on 17 January 2022","Good book",4,"",0
"RYJCIZ9BUNXON","JAIDEEP","This is  the most intresting and amazing and can be easily understand. If you are a reader then I would definitely recommend this book.","Reviewed in India on 22 April 2022","This is interesting book",5,"",0
"R2F3L3SD7RFWXO","Sanjana Murali","Not everyone dares to follow their dream, even if they do they will have to come across a lot of struggles and failures that blocks their road to their dreams. Paul has given an inspiring wisdom in the form of a simple recipe to all the human beings who have that passion and drive to follow their dreams but are afraid to take that one step forward.The protagonist, Santiago, a shepherd in Andalusia, is described so vibrant in this book, by which one can liven that character. I lived with the protagonist through out the book. I travelled with Santiago from Andalusia in Spain to Egyptian desert in search of a treasure that was dreamed to be buried in the pyramids. We met gypsy women, one who can interpret the dreams than any other. By the wishes from the man who calls himself a king, we decided to cross the sands of the deserts, I even felt the move and shake of the camel. In the desert, we met an alchemist from whom we learned the language of the soul, philosopher's stone and elixir of life. He pointed us to the direction of the quest. Finally, we reached the Egyptian pyramids together to find the treasure and our personal legend. Those that are dismissed as childhood fantasies like the dreams we have, the nature we speak to, the omens we encounter, the people we meet are all the guidance of our inner voice to find our personal legend. We realized. All the characters portrayed in the book had their own purpose to serve in one way or the other to the main theme of the subject.The two core elements which turned the spotlight on are ' Look within yourself you will find all the answers ' - Listen to your heart and "" Transform your dream into reality "".  When the obstacles faced are increased, it means we are just one step beneath from reaching our desired dreams. To achieve the core elements, the protagonist faced a lot of hardship which concludes that an open mind, perseverance and courage can guide us in the right path to success. The other element which is highlighted through out the book is "" When you really want something, the whole universe conspires in helping you to achieve it"". When you are really in need of a life coach, Paulo can give you one through his astounding book, "" The Alchemist "". This book is a discovery of the treasure within. Rich. Vivid. Boundless.I relate this book with this simple line, "" Lost and found on Mars"", because, the treasure is within ourselves, our inner voice is our greatest treasure, we are a great treasure to ourselves. Whatever will happen to you, starts from you. We are our destiny. Be it happiness or melancholy, it is we who create it. We are responsible for our own desires and consequences. Instead of searching the treasure within ourselves, we search it in all the ruined and clueless places. If we look within ourselves patiently, we can find all the treasures in the World. Being a deaf to ourselves is the greatest stumbling block than the truth itself. Now, doesn't the phrase, "" Lost and found in Mars "" makes sense to you? I hope you sense it.","Reviewed in India on 26 May 2015","Lost and found on Mars!",5,"","8"
