"id","profileName","text","date","title","rating","images","helpful"
"R2PYU5LQYRDCP5","Reading_Tamishly","Why do some people never get bored or frustrated repeating doing the same things over and over again?The answer to this question is simple. We have found our Ikigai (I sound like Master Shifu 😌)But yes, I found the answer as to why I feel the need to repeat the things I love doing. I have found my passion. And the concept of Ikigai (the art of living) explains as to finding our purpose, our need to stay healthy, a balance with our emotions and how we live.The book contains 9 chapters which try to explain Ikigai, anti-aging secrets, logotherapy, finding flow in everything we do, longevity with lessons from those who lived the longest, lessons from Japan's centenarians, the Ikigai diet, some basic exercises and movements to practice.I find this book quite practical and full of wisdom.And as for what to take from reading such self-help books, I try to grasp the concept through their contents which are backed up with basic examples and references. This book got it all. The representation is done well and good.This is the kind of book I would need to pick up every other month as to focus on what I love doing and actually help me plan a healthy routine.","Reviewed in India on 5 December 2021","Calmful read with a few practical tips on good health and",4,"",0
"R31JJT52O30DR2","Juhi Vala","It's really an awesome book... specially for those who want to know about their future endeavours and need to understand that for that the present matters the most ...and how to figure out your goals...your desire and your passion...and knowing what to do... specially when you are too confused about what to do in life ..writing down all and then shortlisting what's just luxury and what's actually the need of the moment that you should do. I ordered it's paperback and it's awesome, the quality of pages is also good and it's worth reading let me tell you because when I ordered it I was very confused about my life about what am I doing, but then this was kinda right hand for the same.","Reviewed in India on 23 February 2022","Know your life...",5,"https://m.media-amazon.com/images/I/51WSplX2RgL.jpg",0
"R3AUD12DT3TXWS","David D'souza","I had heard about 'Ikigai' from a speaker on Tedx so I picked up  this book out of curiosity. Every page is like a magnet that draws you in deeper.Once I began, there was no stopping. Curiosity and the simplistic style of writing kept me going like a traveller who had just foundation water in an oasis.After reading this book, I sat with a journal and a pen and ruminated on each section of this book.Now with all confidence I can  say that I've found my Ikigai.I would advise all to read this fabulous book and discover your ikigai.","Reviewed in India on 5 March 2022","If you are lost, read this!",5,"",0
"R15CROT3ZHOHHM","Arghyanir Giri","In dark times..when i lost my purpose to go on.. this book has helped me bounce back.That deserves a 5 star and nothing less.","Reviewed in India on 24 May 2022","Its like a lighthouse",5,"",0
"R17XJ6L102PXN2","AMARJYOTI PODDER","Buy from local market you will get 25% rebate. Also good quality book.","Reviewed in India on 10 June 2022","Buy from local market.",5,"",0
"R1CDSZT9RTUP0V","Prathamesh N","One of the best books 📚","Reviewed in India on 23 June 2022","Must Read",5,"",0
"R1821BYGUNFB2S","Francisca","Though it focuses more on finding a reason to live,some might misunderstand the title and order for finding their career paths...It is an awesome read for self improvement.","Reviewed in India on 15 May 2022","Good read",5,"https://m.media-amazon.com/images/I/617OiQU3E+L.jpg
https://m.media-amazon.com/images/I/61CTmlnPWZL.jpg
https://m.media-amazon.com/images/I/61H9tP2TFDL.jpg
https://m.media-amazon.com/images/I/61QMoIUiayL.jpg
https://m.media-amazon.com/images/I/61nWVYRh-yL.jpg
https://m.media-amazon.com/images/I/715TDzZ1quL.jpg
https://m.media-amazon.com/images/I/71huPqkSVAL.jpg",0
"R1ZV1P5H5F0Q7C","Zeal Wildlife","Like it but looks a little dusty and old.","Reviewed in India on 2 April 2022","It looks a little old .",4,"https://m.media-amazon.com/images/I/610uZS+d50L.jpg
https://m.media-amazon.com/images/I/71sFjiVbhcL.jpg",0
"R170D3AXT96RXN","Amit T.","Basic Rules To Live Life with Happiness, Satisfaction, Without Regrets. Proper Tools with nice examples and references. I will advices to read book quarterly to re polish Your Life…..","Reviewed in India on 13 May 2022","Essence For Life and Of Life",5,"",0
"R1PETHZS8ZSVI","Sadika Nazren",,"Reviewed in India on 17 June 2022","So grateful for the book😊",5,"https://m.media-amazon.com/images/I/81S86Uq3CNL.jpg",0
"R1M4L2VKUC8UMY","Swapnil Jadhav","The author does a fantastic job of bring us closer to Japanese culture and explores ways of making life better.","Reviewed in India on 16 May 2022","One of the must reads in your life",5,"",0
"RIMS4FKZYA88E","Amazon Customer","Definitely worth reading. Very captivating , fascinated by the author's presentation of concepts in a easy and understanding manner. Thanks for giving us a great book.","Reviewed in India on 9 May 2022","Phenomenal",5,"",0
"R29KO61QTQ7QU0","Prachi","have not finished it yet, but good info, though not all could be really achieved with the usual daily chores","Reviewed in India on 5 March 2022","have not finished it yet, but good tips..",4,"",0
"R23CKEXBD40ZOP","Saarth shanbhag","This book teaches us how to be patient and resilient. It also teaches us to be in present and not worry about past or present. Japanese culture and practices help anyone to stay for a longer life.","Reviewed in India on 17 April 2022","Meaningful",5,"",0
"R2XLP43MDZUDO2","Alpesh","This is a nice short book illustrating the lives of various centenarians around the world. Centered around them the book tries to gather what are the essentials of living a wholesome life. It tells you not to run in the rat race and keep doing what you do best. Nice read","Reviewed in India on 13 January 2022","Short and crisp",4,"",1
"R36AAILYEKC5PG","vipul","very Good book to read if you are confused and want to discover your path. In japanese find your i kig ai","Reviewed in India on 21 February 2022","Good book to read",4,"",0
"R28VAJJMW0ES8W","NEERAJ REKWAR"," This is more expensive but that many of the best books commit to you read simple English language and ""our youth"" hence I think must read this book.","Reviewed in India on 26 May 2022","This very interesting book for life-changing",5,"https://m.media-amazon.com/images/I/610IBLJnEmL.jpg
https://m.media-amazon.com/images/I/61l5ht1HgpL.jpg
https://m.media-amazon.com/images/I/61y2iQIqCQL.jpg
https://m.media-amazon.com/images/I/719fsHgl-hL.jpg
https://m.media-amazon.com/images/I/71nYGxbvE-L.jpg",0
"R60247L3HIM4H","Jack","Practical guide to a happy life. A must read in self development category of books. Recall these ten rules until you start following them naturally.","Reviewed in India on 7 May 2022","Find your ikigai quickly.",5,"",0
"R36B4MUCP7ZKPI","ગુજરાતી reviewer","Good book in good condition.","Reviewed in India on 6 April 2022","Good book",4,"",0
"R1IQQQPBTCJB6S","Puneet Aggarwal","So, the book has quite repetitive sentences like someone wished to make a book worthy of its name (book).There is nothing new the reader already doesn’t know. It’s a compilation of theories and research papers rather than indulging in the concept of Ikigai.Nevertheless, it’s a light read and self help book. I don’t think, much can be deduced from it.","Reviewed in India on 2 September 2022","A vague thesis and nothing more",2,"",0
"R1FI3I0TQHYSJD","Sandil Nayak","Definitely need to read this book if u are a student.","Reviewed in India on 18 May 2022","Simply, Need a IKIGAI read it.",5,"",0
"R2U423R3WYZTE3","shashi","Ikigai is a beautiful read. Written in a simple language it is powerfully packed with the most elementary but effective guidelines to steer ourselves back to a state of joy and fulfilment. The simplest of things , that are often forgotten, can sometimes be life altering. Ikigai is a wonderful reminder of the beauty that simplicity beholds, both in its language and content. I enjoyed reading it.","Reviewed in India on 16 February 2022","Ikigai : finding a sense of purpose",5,"",0
"R14NFN248PZ3HA","Grenish r.","I just finished reading this book and it was so damn amazing. Once you read it you will get to know the meaning and purpose of life. Also talking about the delivery it was pretty good and safe wrapped with plastic bubbles, the book's first appearance was delightful. It enlightened the enjoyment of reading when you start reading the chapters carefully. It is basically derived from a Japanese mysterious word Ikigai （生きがい）meaning the purpose of living a beautiful and happy life as long as we are on earth. It makes sense though. It will also help you get out of your depression or stress. Just buy it.Ignore the bad reviews of other they'll say what they want to. But you don't listen to others.Just go for it and buy it or gift it who really needs this.","Reviewed in India on 9 September 2021","Self Helping Book",5,"https://m.media-amazon.com/images/I/A1Ba30rPjRL.jpg
https://m.media-amazon.com/images/I/A1Dz4Sb3lqL.jpg
https://m.media-amazon.com/images/I/A1Q-cs8dmVL.jpg
https://m.media-amazon.com/images/I/A1RdkqkyykL.jpg
https://m.media-amazon.com/images/I/A1mT1yT05oL.jpg
https://m.media-amazon.com/images/I/B1KKSpeFsSS.jpg
https://m.media-amazon.com/images/I/B1R1GYQH1+S.jpg","2"
"R3RX315EPA3CRX","TNS",,"Reviewed in India on 18 May 2022","Nice one",5,"https://m.media-amazon.com/images/I/71tct4gBlYL.jpg",0
"R2E7LNP1573M8H","Rapunzel","I am in love with Japanese people for sure from now on because I love how positive thinker they are and spreading love and light to each other and to this entire world. I am kind of obsessed with older people like my grandparents so after reading about people in Ōgimi village located in Kunigami District, Okinawa I want to send so much love and happiness to them and also want to thank them for sharing secrets for living long & Happy life with US, I will certainly try to live happy and long life.","Reviewed in India on 2 December 2021","Changed my way of thinking!!",5,"",0
